CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Membership_upgrade,Avg_Order_Value,Preferred_Cuisine,Weekend_Order_Ratio,App_Rating,Avg_Delivery_Tips,Discount_Usage_Freq,Total_Cuisines_Tried,Avg_Delivery_Time,Last_Month_Complaints
CUST1711,Jill Ortiz,60,Female,47944,53,Basic,12.3,0,52.53,Burger,0.77,3,5.35,Low,1,52.1,0
CUST1712,Pamela Frederick,29,Female,66781,48,Gold,10.7,0,64.88,Mexican,0.38,4,8.5,Medium,3,33.9,1
CUST1713,Kelly Mccoy,39,Male,89767,38,Silver,5,0,81.85,Burger,0.47,4,7.59,High,10,33,0
CUST1714,Mr. Daniel Gilbert,23,Female,76648,100,Basic,11.7,0,65.06,Pizza,0.48,3,7.82,Medium,2,20.9,1
CUST1715,Timothy Wright,49,Female,55460,86,Platinum,14,0,79.28,Chinese,0.6,4,7.41,Low,5,29,0
CUST1716,Trevor Johnson,56,Male,71339,45,Basic,4.5,0,94.93,Thai,0.37,5,8.71,Medium,8,39.3,0
CUST1717,David Evans,42,Male,66025,49,Basic,6.4,0,96.73,Pizza,0.27,4,12.19,Medium,5,19.8,0
CUST1718,Jason Adkins,68,Male,72272,56,Platinum,5.4,0,45.12,Thai,0.56,3,3.04,Low,1,55.5,0
CUST1719,Daniel Lopez,29,Male,61378,72,Gold,12.8,0,75.55,Mexican,0.52,3,6.34,High,3,31.4,0
CUST1720,Richard Garcia,37,Female,48203,94,Basic,3,0,69.33,Italian,0.32,5,5.02,High,5,36.2,0
CUST1721,Jennifer Rodgers,20,Male,36560,93,Gold,8.2,0,24.91,Italian,0.5,4,2.14,High,7,38.4,0
CUST1722,Keith Wilson,61,Male,25604,41,Gold,13.9,1,14.5,Pizza,0.31,4,1.06,High,5,46.3,0
CUST1723,Carrie Smith,25,Female,67399,65,Silver,5,0,83.65,Indian,0.59,2,9.03,Medium,10,37.7,1
CUST1724,Joshua Anderson,30,Male,66976,80,Gold,3.5,0,71.96,Chinese,0.33,4,9.34,Medium,5,24.3,1
CUST1725,Brian Stanley,60,Male,67414,23,Gold,2.2,1,90.46,Chinese,0.57,3,11.64,Medium,7,39.2,0
CUST1726,Heather Hines,34,Female,61508,83,Basic,13,0,39.35,Italian,0.61,5,3.4,High,8,46.3,0
CUST1727,Amy Johnson,49,Male,54303,53,Silver,14,0,70.34,Healthy,0.51,5,10.47,Medium,8,26.1,0
CUST1728,John Thompson,64,Male,70435,13,Silver,7.8,0,49.42,Burger,0.75,2,5.41,Low,7,43,0
CUST1729,Kyle Soto,52,Male,70009,97,Gold,6.6,0,46.46,Healthy,0.15,4,4.18,Low,3,37.5,0
CUST1730,Kerry Williams,51,Female,57393,83,Silver,1.8,0,38.12,Mexican,0.66,3,5.09,High,2,36,0
CUST1731,Susan Mendoza,19,Female,51370,60,Silver,8.5,1,67.53,Burger,0.53,4,8.31,Low,1,28.6,0
CUST1732,Russell Garner,30,Male,49602,53,Basic,4,0,57.8,Burger,0.64,5,7.22,Medium,6,32.8,0
CUST1733,Sue Brown,31,Female,60573,36,Silver,4.9,1,61.97,Pizza,0.73,4,4.31,High,9,39.4,0
CUST1734,Cristina Allen,35,Male,66323,47,Gold,13.8,0,56.96,Italian,0.48,3,5.52,Medium,3,30.8,0
CUST1735,Elizabeth Brown,19,Male,65525,99,Basic,7,0,90.24,Healthy,0.8,3,12.29,High,5,25.2,1
CUST1736,Donna Bryant,61,Male,46875,64,Basic,7.7,0,41.83,Healthy,0.37,5,4.2,Medium,9,24.8,1
CUST1737,Kristopher Chung,65,Female,52532,36,Gold,3.8,1,69.16,Italian,0.43,4,8.18,Low,9,37.8,0
CUST1738,Brent Hughes,66,Male,82870,34,Silver,8.8,0,77.83,Healthy,0.33,4,8.47,High,7,39.9,0
CUST1739,Mary Sutton,32,Male,49423,77,Gold,10.5,0,43.34,Thai,0.57,3,5.82,Low,4,34.3,0
CUST1740,Steven Copeland,67,Female,54438,16,Gold,4.1,1,52.41,Italian,0.72,3,4.11,Medium,2,53.2,0
CUST1741,Kelly Little DVM,43,Female,65488,10,Gold,6.8,1,52.48,Pizza,0.7,5,5.64,Low,2,18,0
CUST1742,Ashley Johnson,52,Female,59314,80,Gold,5.4,0,74,Indian,0.22,4,4.61,Low,4,38.8,0
CUST1743,Monica Thompson,18,Male,75176,43,Basic,10.9,,75.38,Burger,0.24,4,8.97,Medium,1,16.6,0
CUST1744,Adam Farmer,45,Male,64655,75,Basic,12.8,0,47.34,Pizza,0.42,4,5.83,Low,4,34,0
CUST1745,Fernando Price,39,Female,64949,88,Basic,1.5,0,90.9,Chinese,0.48,5,4.93,Medium,6,37.5,0
CUST1746,Julie Gonzalez,22,Male,54326,71,Platinum,1.8,0,48.02,Mexican,0.52,3,5.65,High,6,33.2,0
CUST1747,Ricardo Andrade,36,Female,53663,62,Gold,2.5,1,56,Indian,0.36,3,5.12,Low,7,15.5,0
CUST1748,Christopher Moore,24,Male,68644,18,Silver,7,1,96.55,Chinese,0.22,4,6.03,Low,5,34,0
CUST1749,Christopher Mason,43,Female,50599,22,Silver,7.6,1,56.89,Burger,0.83,4,5.23,Medium,9,35,0
CUST1750,Michael Meyer,45,Male,65745,21,Basic,14.7,0,40.56,Healthy,0.42,4,2.82,Medium,2,44,0
CUST1751,Sergio Brooks PhD,33,Male,63111,25,Platinum,7.6,0,90.87,Italian,0.69,5,8.32,High,2,20.7,0
CUST1752,Erik Parker,52,Female,48626,88,Basic,12.4,0,54.84,Burger,0.38,4,4.85,Low,4,49.4,0
CUST1753,Nicholas Moore,66,Female,83086,52,Basic,14,,69.37,Pizza,0.49,2,8.59,High,4,15,0
CUST1754,Wayne Martin,23,Male,77189,63,Silver,3.8,0,49.34,Mexican,0.33,5,6.29,Medium,4,22,0
CUST1755,Brianna Foster,23,Male,65857,96,Basic,13.2,0,85.22,Pizza,0.78,4,9.43,Medium,1,36.8,0
CUST1756,Madeline Wilson,69,Female,59892,9,Platinum,3.8,1,67.08,Indian,0.41,4,3.51,Low,4,38.1,1
CUST1757,David Watkins,59,Female,49391,58,Basic,14.1,0,51.04,Indian,0.3,4,7.3,Medium,5,50.1,0
CUST1758,Nathaniel Scott,38,Female,60434,95,Platinum,4.3,0,84.24,Mexican,0.72,4,9.99,Low,9,36.9,1
CUST1759,Matthew Williams,29,Male,46329,82,Gold,8.7,0,59.7,Thai,0.41,3,3.19,Low,3,34,0
CUST1760,Kevin Harris,30,Female,54239,71,Basic,13.8,0,35.35,Chinese,0.71,5,4.66,Medium,3,39.4,0
CUST1761,Tracey Russell,25,Female,41987,59,Gold,2,0,34.08,Chinese,0.65,5,2.39,High,5,15,0
CUST1762,Patricia Wagner,22,Female,54088,45,Silver,7.5,1,40.48,Indian,0.59,4,4.37,Medium,10,24.9,0
CUST1763,Stephen Fuller,58,Female,73467,20,Silver,13.9,0,91.39,Indian,0.58,4,8.83,Medium,6,23.2,0
CUST1764,Nicole Delacruz,27,Male,61188,28,Basic,1.3,,32.65,Healthy,0.45,2,3,Medium,3,44.5,0
CUST1765,Jennifer Hayes,53,Male,60723,46,Gold,11,1,64.97,Italian,0.4,2,9.03,Medium,1,48,1
CUST1766,Alexander Leon,37,Male,39776,66,Gold,9.9,0,50.22,Healthy,0.51,3,4.71,High,10,53.6,1
CUST1767,Renee Conner,30,Female,64499,29,Basic,10,0,88.8,Healthy,0.65,3,5.11,Medium,8,40.7,0
CUST1768,Wendy Miller,61,Female,41986,92,Silver,4.7,0,35.36,Thai,0.51,5,5.12,Low,1,43.9,0
CUST1769,James Taylor,56,Male,71198,58,Platinum,2.1,1,94.07,Chinese,0.19,5,13.36,Low,2,35.9,0
CUST1770,Henry Skinner,36,Female,93130,43,Silver,5.6,0,56.87,Thai,0.61,4,6.74,Medium,3,30,0
CUST1771,Albert Jones,41,Male,53155,49,Silver,7.9,1,71.57,Thai,0.48,4,6.93,Medium,6,24.2,1
CUST1772,Madison Kidd,24,Female,57112,53,Basic,5,,35.84,Mexican,0.52,3,2.12,Low,4,23.3,0
CUST1773,Elizabeth Parker,43,Male,48437,16,Basic,4.4,,43.46,Chinese,0.48,5,5.61,High,4,21.3,0
CUST1774,Amanda Garcia,58,Female,55087,72,Basic,3.8,,71.46,Italian,0.47,4,4.11,Medium,9,42.3,1
CUST1775,Shelia Bryant,69,Female,72009,51,Silver,14.2,0,46.8,Pizza,0.5,2,2.66,Medium,6,30.9,0
CUST1776,Joe Williams,47,Female,45659,5,Platinum,4.3,1,33.3,Indian,0.66,4,3.45,Low,2,27.8,1
CUST1777,Brenda Porter,30,Female,87423,53,Basic,8.3,0,106.85,Indian,0.32,5,7.05,Low,7,15,0
CUST1778,Michael Mccoy,30,Female,78235,70,Basic,13.8,0,95.45,Italian,0.47,5,4.85,High,3,25.9,1
CUST1779,Adam Mcpherson Jr.,46,Female,29890,4,Gold,1.9,1,34.11,Thai,0.27,1,3.15,High,9,32.1,0
CUST1780,Taylor Evans,29,Male,63808,81,Silver,1.6,0,76.18,Healthy,0.5,5,4.85,Low,6,19.6,0
CUST1781,Jackie Lambert,19,Male,62438,56,Silver,2.7,1,65.11,Mexican,0.52,3,4.3,Low,8,60,0
CUST1782,Christina Rodriguez,55,Male,63347,86,Gold,8.2,1,47.62,Thai,0.37,1,2.75,Medium,1,21.6,0
CUST1783,Jaime Zuniga,57,Male,43333,91,Silver,8.8,1,36.65,Indian,0.56,5,2.58,Low,2,46.5,1
CUST1784,Laura Jenkins,42,Female,39313,7,Gold,6.4,0,26.8,Burger,0.58,5,3.26,Medium,6,33.8,0
CUST1785,Danielle Harrison,60,Female,57475,53,Silver,12.6,0,80.95,Healthy,0.41,4,10.6,High,3,29.3,1
CUST1786,Lori Fuller PhD,26,Male,67421,25,Gold,14.9,0,73.04,Indian,0.54,4,6.96,Low,1,32.5,0
CUST1787,Kyle Krause,27,Female,57680,33,Basic,6.2,,51.96,Burger,0.25,5,5.23,Low,6,35.1,0
CUST1788,Frank Smith,44,Female,49032,35,Gold,11.1,0,47.17,Thai,0.34,5,2.51,High,5,37.3,0
CUST1789,Jennifer Washington,35,Female,63028,99,Silver,3.5,0,91.22,Italian,0.29,5,5.19,Low,9,25.2,0
CUST1790,Nancy Rogers,43,Female,51674,97,Gold,8.6,0,33.76,Italian,0.6,4,2.56,High,6,40.6,0
CUST1791,Danielle Smith,40,Male,61819,20,Gold,9.5,0,67.15,Healthy,0.73,5,7.01,Medium,5,32.2,0
CUST1792,Barbara Hughes,30,Female,64924,31,Silver,6.2,1,65.31,Indian,0.55,5,8.1,High,1,21.7,0
CUST1793,Emily Martin,33,Female,67513,52,Basic,12.9,,75.04,Chinese,0.58,2,8.29,Low,1,30.7,0
CUST1794,Daniel Wright,24,Female,46036,61,Basic,10.1,,23.85,Burger,0.46,5,2.13,Low,1,49.2,0
CUST1795,Charles Ryan,63,Male,49982,47,Basic,7.9,0,68.58,Mexican,0.43,4,4.24,Medium,7,37.2,0
CUST1796,David Orozco,19,Female,52013,9,Gold,7.2,0,74.49,Indian,0.33,4,9.54,Medium,6,35,1
CUST1797,Vicki Schwartz,60,Male,68501,5,Silver,13.5,1,72.96,Mexican,0.52,4,6.3,Low,5,31,0
CUST1798,Thomas Gates,66,Male,49710,71,Gold,5.8,0,59.49,Indian,0.27,2,7.35,High,4,31.8,0
CUST1799,Michael Wilcox,18,Male,84722,78,Basic,2,0,120.52,Chinese,0.25,4,12.21,High,8,37.2,0
CUST1800,Mary Meyers,64,Female,53824,82,Silver,13.6,0,64.98,Chinese,0.31,5,8.05,Medium,8,32.3,0
CUST1801,Sharon Williams,69,Female,69304,39,Basic,3.5,,45.22,Healthy,0.72,3,6.36,Low,5,39.5,0
CUST1802,Lori Erickson,37,Male,69050,56,Platinum,5.5,0,74.32,Healthy,0.65,4,10.56,Medium,4,38.2,0
CUST1803,Johnathan Smith,21,Male,66785,25,Gold,8.7,0,73.91,Chinese,0.64,5,7.65,Medium,2,23.1,0
CUST1804,Kimberly Nelson,35,Male,69606,24,Silver,9.6,0,64.33,Pizza,0.3,4,6.51,Medium,7,40.3,0
CUST1805,Nathan Horton,41,Male,80521,53,Basic,5.9,0,99.56,Chinese,0.41,4,7.62,High,5,25.5,0
CUST1806,Jessica Galvan,67,Female,67703,19,Silver,6.5,0,97.11,Italian,0.66,4,13.94,Low,3,25,0
CUST1807,Wendy Friedman,60,Male,46409,38,Platinum,13.1,0,66.16,Italian,0.54,4,6.34,Low,9,34.7,0
CUST1808,Raymond Walters,35,Female,51283,57,Basic,5.8,,48.76,Pizza,0.57,4,3.06,Low,9,37.6,0
CUST1809,Kimberly Osborne,44,Female,72159,21,Platinum,5.5,0,44.25,Thai,0.67,5,4.13,Medium,10,41.1,0
CUST1810,Elizabeth Esparza,67,Female,56922,83,Basic,14.4,0,84.52,Burger,0.43,4,5.3,Medium,8,15,1
CUST1811,Lindsey Sweeney,52,Male,25602,15,Basic,10.4,0,34.28,Thai,0.61,5,3.44,Low,1,42.9,0
CUST1812,Jessica Johnson,42,Female,72198,79,Platinum,4.7,0,45.1,Mexican,0.72,4,4.79,Low,3,39.1,0
CUST1813,Brandon Rice,39,Male,65319,89,Gold,11.6,0,92.81,Thai,0.75,3,7.78,Low,2,27.7,0
CUST1814,Jennifer Potts,30,Male,21041,16,Gold,10.7,0,28.82,Indian,0.42,4,1.65,Low,4,32.6,1
CUST1815,Jerry Mckinney,41,Female,65637,72,Basic,4.3,0,66.87,Thai,0.41,4,9.65,Medium,2,37,0
CUST1816,Denise Johnson,65,Male,39353,17,Basic,14.6,0,42.94,Indian,0.62,4,5.47,Low,8,15,0
CUST1817,Jessica Cain,35,Female,39870,71,Gold,3.1,0,35.84,Pizza,0.77,2,4.8,Low,1,22.5,0
CUST1818,Dana Shannon,49,Female,80118,7,Gold,7.7,0,44.45,Italian,0.38,3,3.85,High,4,46.6,0
CUST1819,Nicole Williams,29,Female,64105,25,Basic,1.4,,53.54,Healthy,0.61,3,6.75,Medium,5,29,0
CUST1820,Rebecca Rhodes,55,Male,41683,40,Silver,3.5,0,54.31,Indian,0.49,3,5.35,Medium,10,34.1,0
CUST1821,Valerie Morales,23,Male,77962,34,Basic,9.7,0,39.34,Italian,0.7,4,2.76,Low,4,33.8,0
CUST1822,Paul Crawford,69,Female,64139,4,Basic,4,,53.46,Burger,0.41,1,3.34,Low,8,42.1,0
CUST1823,Katherine Keller,45,Female,47106,67,Gold,4.3,1,42.31,Mexican,0.7,5,3.58,Medium,2,30.9,0
CUST1824,David Love,30,Male,52272,15,Gold,14.4,0,54.23,Burger,0.66,3,3.46,Low,9,31.8,0
CUST1825,Joseph Martin,30,Female,67214,33,Basic,4.4,,95.43,Pizza,0.45,3,14.3,Low,2,36.9,0
CUST1826,Kristie Marshall,43,Male,67111,64,Platinum,1,0,56.8,Thai,0.25,4,3.12,High,2,43.5,0
CUST1827,James Taylor,24,Male,71823,25,Gold,4.9,1,60.83,Thai,0.59,3,5.72,High,2,46.6,0
CUST1828,Amber Welch,45,Female,56514,93,Basic,5.7,,69.94,Chinese,0.47,5,6.66,Low,10,31.8,0
CUST1829,Michelle Stewart,59,Female,55141,29,Basic,5.7,,52.51,Chinese,0.26,2,4.2,Low,8,30.1,0
CUST1830,Jason Mcintyre,34,Female,67365,85,Basic,15,0,48.81,Chinese,0.71,4,5.23,High,3,33.5,0
CUST1831,Kelsey Vargas,51,Female,66752,7,Silver,8.6,0,63.58,Burger,0.48,5,4.13,Low,10,48.4,0
CUST1832,Jamie Acosta,41,Female,65651,56,Silver,10.3,1,42.07,Indian,0.7,4,5.4,Medium,10,42.8,0
CUST1833,Vanessa Decker,51,Male,83194,21,Basic,2.3,,56.27,Mexican,0.59,3,4.68,High,8,30.2,0
CUST1834,Jeremiah Durham,39,Female,59735,54,Silver,12.8,0,59.64,Chinese,0.69,4,6.51,High,7,18.9,0
CUST1835,Phillip Smith,46,Female,58586,36,Platinum,4.8,1,53.84,Pizza,0.18,4,6.55,Medium,10,46.1,0
CUST1836,David Berry,18,Male,67141,97,Silver,8.7,0,94.99,Pizza,0.52,5,13.19,Low,4,47.2,1
CUST1837,Kelly Chaney,67,Male,87633,62,Platinum,8.6,1,75.57,Chinese,0.8,5,10.09,Low,7,23.9,0
CUST1838,Audrey White,66,Female,83959,3,Basic,5.2,,90.73,Thai,0.39,3,10.06,High,8,30.5,0
CUST1839,Brandi Murphy,21,Female,41207,73,Silver,12.4,0,46.66,Chinese,0.54,5,4.15,High,6,43.8,0
CUST1840,Mark Taylor,33,Female,61575,32,Platinum,5.7,0,31.59,Mexican,0.37,1,3.17,Medium,6,38.9,0
CUST1841,Rebecca Clark,38,Female,61193,77,Platinum,9.2,0,71.2,Chinese,0.77,1,9.03,Medium,3,15.1,0
CUST1842,Joshua Hernandez,61,Male,75161,87,Silver,3.9,0,50.96,Mexican,0.44,5,7.02,Medium,5,23.7,1
CUST1843,Michael Robinson,49,Male,53894,15,Basic,13.9,0,78.74,Pizza,0.51,3,4.75,Medium,10,40.8,0
CUST1844,Crystal Davis,50,Male,56937,52,Platinum,4.4,1,36.93,Chinese,0.55,2,3.27,High,2,37.5,0
CUST1845,Richard Roth,44,Female,67604,72,Basic,9.8,0,61.83,Burger,0.58,3,7.89,Medium,5,41.7,0
CUST1846,Laura Villa,47,Male,55681,70,Silver,10.6,1,32.59,Healthy,0.36,4,3.04,Medium,5,42.8,0
CUST1847,Andrew Molina,33,Female,51371,31,Silver,5.8,0,76.9,Burger,0.47,4,6.4,Low,7,37.4,1
CUST1848,Kristen Snyder,65,Male,48599,85,Gold,11.3,0,48.71,Pizza,0.22,4,4.44,Medium,4,39.2,0
CUST1849,Joseph Gomez,48,Female,82084,68,Gold,5.1,0,89.91,Mexican,0.69,3,9.92,Medium,6,29.3,0
CUST1850,Allison Bauer,47,Male,44059,19,Gold,9.5,0,24.98,Burger,0.8,4,3.75,Low,9,36.1,0
CUST1851,Margaret Allen,32,Male,65628,52,Gold,10.3,0,82.03,Mexican,0.48,5,8.15,High,4,38.1,0
CUST1852,Jake Hansen,37,Female,37651,21,Silver,9.3,1,26.73,Burger,0.7,5,1.89,Medium,6,52.1,0
CUST1853,David Hughes,44,Female,27746,62,Gold,6.9,0,38.79,Burger,0.68,3,2.57,High,9,26.8,0
CUST1854,Debra Baker,67,Male,73111,37,Silver,9.2,0,51.55,Mexican,0.52,5,2.8,Low,10,42.2,0
CUST1855,Andrew Ramirez,19,Male,77680,44,Gold,13.9,0,53.65,Indian,0.64,4,5.68,Medium,1,33.8,0
CUST1856,Dawn Smith,55,Male,63868,98,Basic,5.4,0,34.27,Burger,0.27,2,3.58,Low,8,42.4,0
CUST1857,Ashlee Reilly,63,Male,67184,30,Basic,2.3,,65.31,Chinese,0.39,1,4.61,High,1,33.8,0
CUST1858,Crystal Boyd,41,Female,60029,20,Gold,6.1,1,63.92,Healthy,0.59,3,7.64,Low,4,46.8,0
CUST1859,Luis Marquez,54,Male,69894,70,Basic,6.8,0,39.54,Pizza,0.27,4,4.91,Medium,3,27.6,0
CUST1860,Erik Lee,43,Female,56136,8,Gold,12.6,1,71.6,Indian,0.39,3,5.44,Medium,4,36.4,0
CUST1861,Miguel Whitaker,51,Male,72798,37,Platinum,14.6,0,69.4,Mexican,0.39,4,5.86,Low,7,39.4,0
CUST1862,Brian Mitchell,27,Male,51004,76,Silver,4,0,52.25,Indian,0.6,2,7.79,High,9,28.2,0
CUST1863,Ashley Ramsey,35,Male,35698,81,Basic,9.3,0,33.58,Italian,0.61,5,2.94,High,9,38,0
CUST1864,Leonard Luna,60,Female,36347,11,Silver,11.7,0,32.74,Italian,0.64,3,4.13,Low,10,45.1,1
CUST1865,Sarah Weaver,27,Female,48853,21,Basic,10.2,0,51.77,Burger,0.19,5,4.93,Low,1,34.3,0
CUST1866,Victoria Smith,29,Female,60576,4,Silver,14,0,39.69,Burger,0.44,5,5.13,Low,10,42.5,0
CUST1867,Anita Gibson,30,Female,72066,98,Basic,2.8,0,49.14,Chinese,0.47,1,6.24,Low,1,28.3,0
CUST1868,Stephanie Forbes,25,Male,43323,79,Gold,3.4,0,59,Healthy,0.8,4,6.89,High,9,24,1
CUST1869,Shannon Miller,37,Female,53183,39,Silver,9.1,1,76.91,Pizza,0.54,1,10.42,High,4,42,0
CUST1870,Roger Cole,35,Male,75316,100,Silver,12.9,0,65.77,Indian,0.56,5,9.47,Low,3,29.4,0
CUST1871,Stephanie Watson,33,Male,62778,29,Basic,1.9,,48.39,Italian,0.46,4,5.23,Medium,9,18.2,0
CUST1872,James Petty,50,Male,64015,34,Basic,12.3,,73.23,Burger,0.71,2,5.4,Medium,5,27.4,1
CUST1873,Cindy Logan,60,Male,75146,72,Silver,7.4,0,68.29,Thai,0.61,2,6.14,Low,6,48.5,0
CUST1874,Patricia Walker,19,Female,81252,89,Basic,7.2,,42.69,Thai,0.49,4,5.37,Low,1,45.6,0
CUST1875,Zachary Larson,55,Female,68910,44,Basic,4.1,0,45.22,Pizza,0.6,5,5.2,Low,1,23.8,0
CUST1876,Victoria Galvan,27,Male,77806,32,Platinum,5.3,1,94.61,Indian,0.56,4,6.41,Medium,7,20.4,1
CUST1877,Jonathan Kim,21,Male,39020,57,Basic,12.8,0,45.22,Burger,0.64,5,2.49,Medium,10,30.9,0
CUST1878,Andrew Hodges,52,Female,49986,69,Silver,4.4,1,26.35,Burger,0.64,4,3.12,Medium,8,45.4,0
CUST1879,Elizabeth Patrick,24,Male,65839,64,Basic,2.1,0,47.53,Italian,0.38,1,3.57,Low,8,33,0
CUST1880,Jessica Smith,44,Male,49152,11,Platinum,7.2,0,35.93,Italian,0.62,5,3.59,High,7,33.1,0
CUST1881,Crystal Wright,30,Female,72938,72,Basic,13.7,0,85.48,Burger,0.41,1,10.66,Medium,9,28.9,0
CUST1882,Bianca Harris,24,Female,34994,10,Gold,3.2,1,18.19,Mexican,0.47,5,1.93,High,1,32.3,0
CUST1883,Wendy King,66,Female,57266,32,Gold,11.5,0,34.59,Burger,0.66,4,2.02,Medium,2,43.5,1
CUST1884,Ryan Kent,55,Male,63771,47,Platinum,14.5,0,82.9,Pizza,0.53,1,5.68,High,3,35.9,0
CUST1885,Melissa Davis,19,Female,59340,37,Basic,5.6,0,40.26,Burger,0.45,4,2.9,High,5,33,1
CUST1886,Patricia Terry,43,Female,48655,38,Silver,4.1,1,56.09,Chinese,0.35,5,4.25,Medium,4,41.5,0
CUST1887,Kelly Serrano,45,Female,38618,66,Silver,10.3,1,28.51,Healthy,0.54,5,3.04,Low,4,35.7,0
CUST1888,Paige Mcgee,29,Female,48391,14,Gold,5.2,0,29.01,Chinese,0.41,3,2.91,High,8,44.5,0
CUST1889,Jennifer Hernandez,31,Male,64179,45,Silver,9.8,0,47.7,Chinese,0.5,3,3.35,Medium,8,28.2,0
CUST1890,Brittany Reed,26,Female,78501,60,Basic,5.9,0,95.95,Mexican,0.67,4,5.45,High,7,37.7,0
CUST1891,Nancy Schultz,28,Female,56918,45,Gold,13.6,0,77.16,Mexican,0.31,4,5.18,Medium,1,43.9,0
CUST1892,Michael Owens,22,Male,60222,81,Basic,12.3,0,80.11,Thai,0.41,4,11.89,Medium,10,50.5,1
CUST1893,Ariel Dickerson,59,Male,67669,93,Basic,10.3,0,60.71,Burger,0.67,3,5.88,Low,4,24.1,0
CUST1894,Mr. Charles Williams,26,Male,56903,52,Basic,11.9,0,66.47,Chinese,0.41,5,9.09,Low,1,33.3,0
CUST1895,Dr. Angela Moss,22,Female,53189,16,Silver,10.7,0,37.5,Mexican,0.35,4,5.06,High,5,21.8,0
CUST1896,Julia Cohen,28,Male,39443,25,Basic,3.5,,31.28,Italian,0.43,5,3.16,Low,3,25.3,0
CUST1897,Terry Day,60,Female,73824,61,Silver,2.1,0,103.08,Burger,0.65,4,12.44,Low,3,35.2,0
CUST1898,Jacqueline Newman,56,Male,47583,98,Silver,13.3,0,24.41,Pizza,0.5,4,1.69,Medium,4,15,0
CUST1899,Jenna Garza,45,Female,43960,51,Silver,9.3,0,25.74,Healthy,0.4,5,3.06,Medium,2,39.2,0
CUST1900,Jesus Nguyen,45,Male,59181,78,Gold,12,0,41.89,Indian,0.58,4,3.24,Low,7,40.6,0
CUST1901,Cynthia Anderson,36,Male,60915,60,Silver,2,0,32.07,Burger,0.7,5,4.27,Low,4,34.2,1
CUST1902,Ashley Jones,32,Male,38429,43,Gold,12.2,0,26.19,Indian,0.47,5,1.53,Medium,5,26.6,0
CUST1903,Eugene Ward,45,Female,69294,83,Basic,12.9,0,75.05,Chinese,0.37,4,9.55,Low,2,32.6,1
CUST1904,Arthur Stewart,58,Female,57613,64,Gold,14.9,1,53.09,Healthy,0.58,4,3.19,Medium,6,56.2,0
CUST1905,Robert Castro,36,Male,92030,55,Basic,1.7,0,128.17,Indian,0.46,1,17.7,Low,9,29.8,0
CUST1906,Shannon Blair,34,Male,73837,43,Gold,11.6,0,97.28,Chinese,0.37,1,7.82,High,8,27.1,0
CUST1907,Robert Wilson,50,Male,56459,4,Basic,6.5,0,47.53,Italian,0.38,3,5.49,High,8,15,0
CUST1908,Brooke Mcneil,20,Female,44094,43,Silver,8.3,1,33.49,Indian,0.39,3,3.31,Medium,2,45.4,0
CUST1909,Ronald Norman,27,Female,66509,43,Basic,3.8,0,58.51,Healthy,0.6,3,5.07,Low,4,22.6,0
CUST1910,Pamela Delacruz,48,Female,60445,20,Silver,9.6,0,65.9,Thai,0.52,3,7.55,Medium,8,35.9,0
CUST1911,Tracy Miles,44,Male,39504,91,Gold,12.5,0,30.34,Burger,0.69,4,4.39,Medium,1,56.1,0
CUST1912,Bryan Mendoza,40,Female,50889,86,Gold,8.6,0,57.21,Chinese,0.68,4,3.1,Low,8,38.7,0
CUST1913,Laurie Mendoza,45,Male,50467,79,Gold,4.6,1,45.9,Burger,0.36,2,6.51,High,3,38.6,0
CUST1914,Christina Camacho,61,Female,63431,86,Basic,6.3,,66.73,Healthy,0.32,1,7.4,Medium,8,31.7,0
CUST1915,Joseph Medina,30,Female,44539,76,Basic,11.6,0,41.69,Mexican,0.33,4,5.45,High,6,38.1,0
CUST1916,Toni Perez,29,Male,63574,25,Platinum,11.2,0,50.51,Chinese,0.43,4,4.46,Low,7,35.8,0
CUST1917,Patrick Lee,47,Female,66341,13,Platinum,3.1,1,96.09,Indian,0.65,4,9.34,Low,2,40.4,0
CUST1918,Melissa Richardson,37,Female,56566,42,Silver,2.8,0,71.48,Chinese,0.78,4,9.78,High,1,15,0
CUST1919,Lydia Schultz,67,Female,61453,3,Platinum,7.2,0,39.34,Burger,0.55,5,3.6,Medium,6,38.8,0
CUST1920,Hannah Cunningham,47,Female,83922,57,Silver,6.9,0,114.84,Italian,0.37,4,11.88,Medium,3,39.3,0
CUST1921,Ellen White,37,Female,62503,88,Platinum,11.3,0,61.72,Chinese,0.61,4,3.21,Medium,4,60,0
CUST1922,James Davis,53,Female,58525,67,Basic,8.2,0,81.62,Indian,0.61,5,5.38,Low,9,35,0
CUST1923,Julia Avila,68,Female,60527,95,Silver,2.5,0,78.68,Mexican,0.69,5,8.98,Medium,3,37.2,0
CUST1924,James Gordon,40,Female,56132,28,Silver,7.8,0,51.93,Thai,0.5,4,6.32,Low,2,39,0
CUST1925,Brianna Nicholson,41,Male,90822,68,Basic,2.2,0,47.45,Pizza,0.18,4,5.14,Medium,2,39.2,0
CUST1926,Jeffrey Phelps,18,Male,69853,27,Platinum,7.3,1,53.69,Italian,0.2,3,3.45,Medium,2,22.7,0
CUST1927,Casey Gilbert,61,Female,62632,46,Gold,4.2,0,65.24,Thai,0.38,4,6.17,High,6,43.2,0
